#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (NY, SC)","COMBINED % (NY, SC)",Notes (See Endnotes Tab)
2097,New Jersey,NJ,02,,,,,,District Votes:,,24411,,,,180575,,,,,,
2098,New Jersey,NJ,03,H4NJ13022,(I),Jim,Saxton,"Saxton, Jim",,REP,16228,100%,,,122559,58.4028667959648%,,,,,
2099,New Jersey,NJ,03,,,,,,Party Votes:,REP,16228,,,,,,,,,,
2100,New Jersey,NJ,03,H6NJ03135,,Rich,Sexton,"Sexton, Rich",,DEM,9960,100%,,,86113,41.0353060028306%,,,,,
2101,New Jersey,NJ,03,,,,,,Party Votes:,DEM,9960,,,,,,,,,,
2102,New Jersey,NJ,03,H6NJ03119,,Ken,Feduniewicz,"Feduniewicz, Ken",,TPM,,,,,1179,0.561827201204664%,,,,,
2103,New Jersey,NJ,03,,,,,,District Votes:,,26188,,,,209851,,,,,,
2104,New Jersey,NJ,04,H8NJ04014,(I),Christopher H.,Smith,"Smith, Christopher H.",,REP,16109,100%,,,124482,65.6758467869579%,,,,,
2105,New Jersey,NJ,04,,,,,,Party Votes:,REP,16109,,,,,,,,,,
2106,New Jersey,NJ,04,H6NJ04133,,Carol E.,Gay,"Gay, Carol E.",,DEM,8368,100%,,,62905,33.1882452252823%,,,,,
2107,New Jersey,NJ,04,,,,,,Party Votes:,DEM,8368,,,,,,,,,,
2108,New Jersey,NJ,04,H4NJ04104,,Richard,Edgar,"Edgar, Richard",,LBT,,,,,1539,0.811965811965812%,,,,,
2109,New Jersey,NJ,04,H6NJ04141,,"Louis B., Jr. ",Wary,"Wary, Louis B., Jr. ",,RMN,,,,,614,0.323942175794028%,,,,,
2110,New Jersey,NJ,04,,,,,,District Votes:,,24477,,,,189540,,,,,,
2111,New Jersey,NJ,05,H8NJ05052,(I),Scott,Garrett,"Garrett, Scott",,REP,23760,86.3780128694514%,,,112142,54.9064345237512%,,,,,
2112,New Jersey,NJ,05,H2NJ05261,,Michael J.,Cino,"Cino, Michael J.",,REP,3747,13.6219871305486%,,,,,,,,,
2113,New Jersey,NJ,05,,,,,,Party Votes:,REP,27507,,,,,,,,,,
2114,New Jersey,NJ,05,H6NJ05148,,Paul,Aronsohn,"Aronsohn, Paul",,DEM,6857,66.3088676143507%,,,89503,43.8220346451758%,,,,,
2115,New Jersey,NJ,05,H6NJ05155,,Camille M.,Abate,"Abate, Camille M.",,DEM,3484,33.6911323856494%,,,,,,,,,
2116,New Jersey,NJ,05,,,,,,Party Votes:,DEM,10341,,,,,,,,,,
2117,New Jersey,NJ,05,H6NJ05163,,R. Matthew,Fretz,"Fretz, R. Matthew",,AIV,,,,,2597,1.27153083107294%,,,,,
2118,New Jersey,NJ,05,,,,,,District Votes:,,37848,,,,204242,,,,,,
2119,New Jersey,NJ,06,H8NJ03073,(I),"Frank, Jr.",Pallone,"Pallone, Frank, Jr.",,DEM,10934,100%,,,98615,68.5907646080975%,,,,,
2120,New Jersey,NJ,06,,,,,,Party Votes:,DEM,10934,,,,,,,,,,
2121,New Jersey,NJ,06,H6NJ06203,,Leigh-Ann,Bellew,"Bellew, Leigh-Ann",,REP,5309,100%,,,43539,30.2831546952488%,,,,,
2122,New Jersey,NJ,06,,,,,,Party Votes:,REP,5309,,,,,,,,,,
2123,New Jersey,NJ,06,H6NJ06211,,Herbert L. ,Tarbous,"Tarbous, Herbert L. ",,DIS,,,,,1619,1.12608069665375%,,,,,
2124,New Jersey,NJ,06,,,,,,District Votes:,,16243,,,,143773,,,,,,
2125,New Jersey,NJ,07,H8NJ06118,(I),Mike,Ferguson,"Ferguson, Mike",,REP,16423,100%,,,98399,49.4281049855582%,,,,,
2126,New Jersey,NJ,07,,,,,,Party Votes:,REP,16423,,,,,,,,,,
2127,New Jersey,NJ,07,H6NJ07128,,Linda,Stender,"Stender, Linda",,DEM,8631,100%,,,95454,47.9487630290092%,,,,,
2128,New Jersey,NJ,07,,,,,,Party Votes:,DEM,8631,,,,,,,,,,
2129,New Jersey,NJ,07,H6NJ07136,,Thomas D. ,Abrams,"Abrams, Thomas D. ",,WTN,,,,,3176,1.59537862614592%,,,,,
2130,New Jersey,NJ,07,H8NJ07082,,Darren,Young,"Young, Darren",,LBT,,,,,2046,1.0277533592867%,,,,,
2131,New Jersey,NJ,07,,,,,,District Votes:,,25054,,,,199075,,,,,,
2132,New Jersey,NJ,08,H6NJ08118,(I),"Bill, Jr.",Pascrell,"Pascrell, Bill, Jr.",,DEM,11083,100%,,,97568,70.8868852578121%,,,,,
2133,New Jersey,NJ,08,,,,,,Party Votes:,DEM,11083,,,,,,,,,,
2134,New Jersey,NJ,08,H6NJ08134,,Jose M.,Sandoval,"Sandoval, Jose M.",,REP,3982,100%,,,39053,28.3734987903138%,,,,,
2135,New Jersey,NJ,08,,,,,,Party Votes:,REP,3982,,,,,,,,,,
2136,New Jersey,NJ,08,H6NJ08142,,Lou,Jasikoff,"Jasikoff, Lou",,LBT,,,,,1018,0.739615951874105%,,,,,
2137,New Jersey,NJ,08,,,,,,District Votes:,,15065,,,,137639,,,,,,
2138,New Jersey,NJ,09,H6NJ09165,(I),Steven R.,Rothman,"Rothman, Steven R.",,DEM,18513,100%,,,105853,71.4764171646578%,,,,,
2139,New Jersey,NJ,09,,,,,,Party Votes:,DEM,18513,,,,,,,,,,
2140,New Jersey,NJ,09,H6NJ09215,,Vincent ,Micco,"Micco, Vincent ",,REP,6169,100%,,,40879,27.6032276579223%,,,,,
2141,New Jersey,NJ,09,,,,,,Party Votes:,REP,6169,,,,,,,,,,
2142,New Jersey,NJ,09,H6NJ09223,,Michael,Jarvis,"Jarvis, Michael",,TMC,,,,,1363,0.920355177419899%,,,,,
2143,New Jersey,NJ,09,,,,,,District Votes:,,24682,,,,148095,,,,,,
2144,New Jersey,NJ,10,H0NJ10026,(I),Donald M.,Payne,"Payne, Donald M.",,DEM,22361,100%,,,90264,100%,,,,,
2145,New Jersey,NJ,10,,,,,,Party Votes:,DEM,22361,,,,,,,,,,
2146,New Jersey,NJ,10,,,,,,District Votes:,,22361,,,,90264,,,,,,
2147,New Jersey,NJ,11,H2NJ05014,(I),Rodney,Frelinghuysen,"Frelinghuysen, Rodney",,REP,26461,100%,,,126085,62.0891215387722%,,,,,
2148,New Jersey,NJ,11,,,,,,Party Votes:,REP,26461,,,,,,,,,,
2149,New Jersey,NJ,11,H6NJ11112,,Tom,Wyka,"Wyka, Tom",,DEM,8235,100%,,,74414,36.64432636861%,,,,,
2150,New Jersey,NJ,11,,,,,,Party Votes:,DEM,8235,,,,,,,,,,
2151,New Jersey,NJ,11,H8NJ11035,,Richard S. ,Roth,"Roth, Richard S. ",,LBT,,,,,1730,0.851918787025228%,,,,,
2152,New Jersey,NJ,11,H8NJ11076,,John ,Mele,"Mele, John ",,CON,,,,,842,0.414633305592625%,,,,,
2153,New Jersey,NJ,11,,,,,,District Votes:,,34696,,,,203071,,,,,,
2154,New Jersey,NJ,12,H6NJ12144,(I),Rush,Holt,"Holt, Rush",,DEM,13315,100%,,,125468,65.6979636291281%,,,,,
2155,New Jersey,NJ,12,,,,,,Party Votes:,DEM,13315,,,,,,,,,,
2156,New Jersey,NJ,12,H6NJ12185,,Joseph S.,Sinagra,"Sinagra, Joseph S.",,REP,9383,100%,,,65509,34.3020363708719%,,,,,
2157,New Jersey,NJ,12,,,,,,Party Votes:,REP,9383,,,,,,,,,,
2158,New Jersey,NJ,12,,,,,,District Votes:,,22698,,,,190977,,,,,,
2159,New Jersey,NJ,13,H6NJ13191,,Albio,Sires,"Sires, Albio",,DEM,24661,72.2201071836472%,,,77238,77.5248419150858%,,,,,
2160,New Jersey,NJ,13,H6NJ13209,,Joseph,Vas,"Vas, Joseph",,DEM,9486,27.7798928163528%,,,,,,,,,
2161,New Jersey,NJ,13,,,,,,Party Votes:,DEM,34147,,,,,,,,,,
2162,New Jersey,NJ,13,H6NJ13217,,John J.,Guarini,"Guarini, John J.",,REP,2769,,,,19284,19.35561577838%,,,,,
2163,New Jersey,NJ,13,,,,,,Party Votes:,REP,2769,,,,,,,,,,
2164,New Jersey,NJ,13,H6NJ13233,,Brian ,Williams,"Williams, Brian ",,SWP,,,,,1049,1.05289571414233%,,,,,
2165,New Jersey,NJ,13,H6NJ13225,,Herbert H. ,Shaw,"Shaw, Herbert H. ",,PC,,,,,998,1.00170631335943%,,,,,
2166,New Jersey,NJ,13,H6NJ13134,,Dick ,Hester,"Hester, Dick ",,PLC,,,,,586,0.588176252132892%,,,,,
2167,New Jersey,NJ,13,H2NJ13133,,Esmat ,Zaklama,"Zaklama, Esmat ",,TAP,,,,,475,0.476764026899528%,,,,,
2168,New Jersey,NJ,13,,,,,,District Votes:,,36916,,,,99630,,,,,,
2169,New Jersey,NJ,H,,,,,,House Votes:,,329057,,,,2136842,,,,,,
2170,New Jersey,NJ,13*,H6NJ13191,,Albio,Sires,"Sires, Albio",,DEM,24216,90.1462978818449%,,,75403,96.6767100455157%,,,,,16
2171,New Jersey,NJ,13*,H2NJ13117,,James,Geron,"Geron, James",,DEM,2647,9.85370211815508%,,,,,,,,,16
2172,New Jersey,NJ,13*,,,,,,Party Votes:,DEM,26863,,,,,,,,,,16
2173,New Jersey,NJ,13*,H6NJ13134,,Dick,Hester,"Hester, Dick",,PLC,,,,,2592,3.32328995448426%,,,,,16
2174,New Jersey,NJ,13*,,,,,,District Votes:,,26863,,,,77995,,,,,,16
2175,New Mexico,NM,S,S2NM00021,(I),Jeff,Bingaman,"Bingaman, Jeff",,DEM,115198,100%,,,394365,70.6051383045385%,,,,,
2176,New Mexico,NM,S,,,,,,Party Votes:,DEM,115198,,,,,,,,,,
2177,New Mexico,NM,S,S6NM01111,,"Allen W., MD",McCulloch,"McCulloch, Allen W., MD",,REP,29592,51.0435712560803%,,,163826,29.3305881299794%,,,,,
2178,New Mexico,NM,S,S8NM00127,,Joseph J.,Carraro,"Carraro, Joseph J.",,REP,18312,31.5865732914755%,,,,,,,,,
2179,New Mexico,NM,S,S6NM01103,,David,Pfeffer,"Pfeffer, David",,REP,10070,17.3698554524442%,,,,,,,,,
2180,New Mexico,NM,S,,,,,,Party Votes:,REP,57974,,,,,,,,,,
2181,New Mexico,NM,S,S8NM00051,,Orlin G.,Cole,"Cole, Orlin G.",,W,,,,,359,0.0642735654820517%,,,,,
2182,New Mexico,NM,S,,,,,,Senate Votes:,,173172,,,,558550,,,,,,
2183,New Mexico,NM,01,H8NM01174,(I),Heather A.,Wilson,"Wilson, Heather A.",,REP,17035,100%,,,105986,50.2039211599585%,,,,,
2184,New Mexico,NM,01,,,,,,Party Votes:,REP,17035,,,,,,,,,,
2185,New Mexico,NM,01,H8NM01117,,Patricia A.,Madrid,"Madrid, Patricia A.",,DEM,30732,100%,,,105125,49.7960788400415%,,,,,
2186,New Mexico,NM,01,,,,,,Party Votes:,DEM,30732,,,,,,,,,,
2187,New Mexico,NM,01,,,,,,District Votes:,,47767,,,,211111,,,,,,
2188,New Mexico,NM,02,H2NM02126,(I),Steve,Pearce,"Pearce, Steve",,REP,22086,100%,,,92620,59.4197877773073%,,,,,
2189,New Mexico,NM,02,,,,,,Party Votes:,REP,22086,,,,,,,,,,
2190,New Mexico,NM,02,H6NM02085,,Albert D.,Kissling,"Kissling, Albert D.",,DEM,23655,100%,,,63119,40.4936038082041%,,,,,
2191,New Mexico,NM,02,,,,,,Party Votes:,DEM,23655,,,,,,,,,,
2192,New Mexico,NM,02,H6NM02093,,C. Dean,Burk,"Burk, C. Dean",,W,,,,,135,0.0866084144886254%,,,,,
2193,New Mexico,NM,02,,,,,,District Votes:,,45741,,,,155874,,,,,,
2194,New Mexico,NM,03,H8NM03097,(I),Tom,Udall,"Udall, Tom",,DEM,50472,100%,,,144880,74.642321701812%,,,,,
2195,New Mexico,NM,03,,,,,,Party Votes:,DEM,50472,,,,,,,,,,
2196,New Mexico,NM,03,H6NM03042,,Ronald M.,Dolin,"Dolin, Ronald M.",,REP,15654,100%,,,49219,25.357678298188%,,,,,
2197,New Mexico,NM,03,,,,,,Party Votes:,REP,15654,,,,,,,,,,
2198,New Mexico,NM,03,,,,,,District Votes:,,66126,,,,194099,,,,,,
2199,New Mexico,NM,H,,,,,,House Votes:,,159634,,,,561084,,,,,,
2200,New York,NY,S,S0NY00188,(I),Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,640955,83.6806126738682%,,,2698931,60.1091122977836%,,,3008428,67.0020598865982%,
2201,New York,NY,S,S6NY00268,,Jonathan B.,Tasini,"Tasini, Jonathan B.",,DEM,124999,16.3193873261319%,,,,,,,,,
2202,New York,NY,S,,,,,,Party Votes:,DEM,765954,,,,,,,,,,
2203,New York,NY,S,S0NY00188,(I),Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,IDP,Unopposed,,,,160705,3.57913369842182%,,,3008428,67.0020598865982%,
2204,New York,NY,S,S0NY00188,(I),Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,WF,Unopposed,,,,148792,3.31381389039283%,,,3008428,67.0020598865982%,
2205,New York,NY,S,S6NY00243,,John,Spencer,"Spencer, John",,REP,114914,60.7939816529293%,,,1212902,27.0130887096433%,,,1392189,31.0060705296797%,
2206,New York,NY,S,S6NY00300,,K. T.,McFarland,"McFarland, K. T.",,REP,74108,39.2060183470707%,,,,,,,,,
2207,New York,NY,S,,,,,,Party Votes:,REP,189022,,,,,,,,,,
2208,New York,NY,S,S6NY00243,,John,Spencer,"Spencer, John",,CRV,Unopposed,,,,179287,3.99298182003642%,,,1392189,31.0060705296797%,
2209,New York,NY,S,S6NY00342,,Howie,Hawkins,"Hawkins, Howie",,GRE,,,,,55469,1.23537517263159%,,,,,
2210,New York,NY,S,S6NY00334,,Jeffrey T.,Russell,"Russell, Jeffrey T.",,LBT,,,,,20996,0.467611406814129%,,,,,
2211,New York,NY,S,S6NY00359,,Willam,Van Auken,"Van Auken, Willam",,SEP,,,,,6004,0.133717797985904%,,,,,
2212,New York,NY,S,S6NY00367,,Roger,Calero,"Calero, Roger",,SWP,,,,,6967,0.155165206290438%,,,,,
2213,New York,NY,S,,,,,,Senate Votes:,,954976,,,,4490053,,,,,,
2214,New York,NY,01,H2NY01067 ,(I),Timothy H. ,Bishop,"Bishop, Timothy H. ",,DEM,Unopposed,,,,92546,55.1893993607175%,,,104360,62.2346262105816%,
2215,New York,NY,01,H2NY01067 ,(I),Timothy H. ,Bishop,"Bishop, Timothy H. ",,IDP,Unopposed,,,,7468,4.45350889747627%,,,104360,62.2346262105816%,
2216,New York,NY,01,H2NY01067 ,(I),Timothy H. ,Bishop,"Bishop, Timothy H. ",,WF,Unopposed,,,,4346,2.59171795238777%,,,104360,62.2346262105816%,
2217,New York,NY,01,H6NY01100,,Italo A. ,Zanzi,"Zanzi, Italo A. ",,REP,Unopposed,,,,54044,32.2289012928773%,,,63328,37.7653737894185%,
2218,New York,NY,01,H6NY01100,,Italo A. ,Zanzi,"Zanzi, Italo A. ",,CRV,Unopposed,,,,9284,5.5364724965412%,,,63328,37.7653737894185%,
2219,New York,NY,01,,,,,,District Votes:,,,,,,167688,,,,,,
2220,New York,NY,02,H0NY02085,(I),Steve J. ,Israel,"Israel, Steve J. ",,DEM,Unopposed,,,,94100,62.9481965107567%,,,105276,70.4243818901852%,
2221,New York,NY,02,H0NY02085,(I),Steve J. ,Israel,"Israel, Steve J. ",,IDP,Unopposed,,,,7443,4.97899496949588%,,,105276,70.4243818901852%,
2222,New York,NY,02,H0NY02085,(I),Steve J. ,Israel,"Israel, Steve J. ",,WF,Unopposed,,,,3733,2.49719040993257%,,,105276,70.4243818901852%,
2223,New York,NY,02,H0NY02036,,John W. ,Bugler,"Bugler, John W. ",,REP,Unopposed,,,,37671,25.2000160548004%,,,44212,29.5756181098148%,
2224,New York,NY,02,H0NY02036,,John W. ,Bugler,"Bugler, John W. ",,CRV,Unopposed,,,,6541,4.37560205501445%,,,44212,29.5756181098148%,
2225,New York,NY,02,,,,,,District Votes:,,,,,,149488,,,,,,
2226,New York,NY,03,H2NY03089,(I),Peter T.,King,"King, Peter T.",,REP,11077,83.9993933419277%,,,86918,47.8544293343611%,,,101787,56.040852282112%,
2227,New York,NY,03 ,H8NY03045,,Robert,Previdi,"Previdi, Robert",,REP,2110,16.0006066580723%,,,,,,,,,
2228,New York,NY,03 ,,,,,,Party Votes:,REP,13187,,,,,,,,,,
2229,New York,NY,03,H2NY03089,(I),Peter T.,King,"King, Peter T.",,CRV,Unopposed,,,,9656,5.31630237295601%,,,101787,56.040852282112%,
2230,New York,NY,03,H2NY03089,(I),Peter T.,King,"King, Peter T.",,IDP,Unopposed,,,,5213,2.87012057479491%,,,101787,56.040852282112%,
2231,New York,NY,03,H6NY03155,,David L.,Mejias,"Mejias, David L.",,DEM,Unopposed,,,,76169,41.9363541265209%,,,79843,43.959147717888%,
2232,New York,NY,03,H6NY03155,,David L.,Mejias,"Mejias, David L.",,WF,Unopposed,,,,3674,2.02279359136706%,,,79843,43.959147717888%,
2233,New York,NY,03 ,,,,,,District Votes:,,13187,,,,181630,,,,,,
2234,New York,NY,04,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,DEM,Unopposed,,,,93041,59.2953967535737%,,,101861,64.9164175870398%,
2235,New York,NY,04,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,IDP,Unopposed,,,,4909,3.12852508746997%,,,101861,64.9164175870398%,
2236,New York,NY,04,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,WF,Unopposed,,,,3911,2.49249574599614%,,,101861,64.9164175870398%,
2237,New York,NY,04,H6NY04120,,Martin W.,Blessinger,"Blessinger, Martin W.",,REP,Unopposed,,,,48121,30.6677033477576%,,,55050,35.0835824129602%,
2238,New York,NY,04,H6NY04120,,Martin W.,Blessinger,"Blessinger, Martin W.",,CRV,Unopposed,,,,6929,4.41587906520257%,,,55050,35.0835824129602%,
2239,New York,NY,04,,,,,,District Votes:,,,,,,156911,,,,,,
2240,New York,NY,05,H4NY07011,(I),Gary L. ,Ackerman,"Ackerman, Gary L. ",,DEM,Unopposed,,,,70033,90.7280735846612%,,,77190,100%,
2241,New York,NY,05,H4NY07011,(I),Gary L. ,Ackerman,"Ackerman, Gary L. ",,IDP,Unopposed,,,,3884,5.03173986267651%,,,77190,100%,
2242,New York,NY,05,H4NY07011,(I),Gary L. ,Ackerman,"Ackerman, Gary L. ",,WF,Unopposed,,,,3273,4.24018655266226%,,,77190,100%,
2243,New York,NY,05,,,,,,District Votes:,,,,,,77190,,,,,,
2244,New York,NY,06,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,DEM,Unopposed,,,,69405,100%,,,,,
2245,New York,NY,06,,,,,,District Votes:,,,,,,69405,,,,,,
2246,New York,NY,07,H8NY07046,(I),Joseph ,Crowley,"Crowley, Joseph ",,DEM,Unopposed,,,,60266,79.0715981998767%,,,63997,83.9668315467678%,
2247,New York,NY,07,H8NY07046,(I),Joseph ,Crowley,"Crowley, Joseph ",,WF,Unopposed,,,,3731,4.89523334689111%,,,63997,83.9668315467678%,
2248,New York,NY,07,H6NY07131,,Kevin ,Brawley,"Brawley, Kevin ",,REP,Unopposed,,,,10402,13.6478738339216%,,,12220,16.0331684532322%,
2249,New York,NY,07,H6NY07131,,Kevin ,Brawley,"Brawley, Kevin ",,CRV,Unopposed,,,,1818,2.38529461931065%,,,12220,16.0331684532322%,
2250,New York,NY,07,,,,,,District Votes:,,,,,,76217,,,,,,
2251,New York,NY,08,H2NY17071,(I),Jerrold L. ,Nadler,"Nadler, Jerrold L. ",,DEM,Unopposed,,,,96115,75.312250238987%,,,108536,85.0448982150413%,
2252,New York,NY,08,H2NY17071,(I),Jerrold L. ,Nadler,"Nadler, Jerrold L. ",,WF,Unopposed,,,,12421,9.73264797605429%,,,108536,85.0448982150413%,
2253,New York,NY,08,H6NY08097,,Eleanor,Friedman,"Friedman, Eleanor",,REP,Unopposed,,,,17413,13.6441992759869%,,,,,
2254,New York,NY,08,H6NY08105,,Dennis E. ,Adornato,"Adornato, Dennis E. ",,CRV,Unopposed,,,,1673,1.31090250897181%,,,,,
2255,New York,NY,08,,,,,,District Votes:,,,,,,127622,,,,,,
2256,New York,NY,09,H8NY09091,(I),Anthony D. ,Weiner,"Weiner, Anthony D. ",,DEM,Unopposed,,,,67040,93.4199158328921%,,,71762,100%,
2257,New York,NY,09,H8NY09091,(I),Anthony D. ,Weiner,"Weiner, Anthony D. ",,WF,Unopposed,,,,4722,6.58008416710794%,,,71762,100%,
2258,New York,NY,09,,,,,,District Votes:,,,,,,71762,,,,,,
2259,New York,NY,10,H2NY11017,(I),Edolphus,Towns,"Towns, Edolphus",,DEM,19469,47.4171314449938%,,,72171,92.1641743394588%,,,,,
2260,New York,NY,10,H6NY00060,,Charles,Barron,"Barron, Charles",,DEM,15345,37.373048539906%,,,,,,,,,
2261,New York,NY,10,H6NY10085,,Roger L. ,Green,"Green, Roger L. ",,DEM,6237,15.1903358581553%,,,,,,,,,
2262,New York,NY,10,H6NY00060,,,Barron,Barron,,W(DEM),1,0.00243551961811052%,,,,,,,,,
2263,New York,NY,10,,,Shirley,Chislom,"Chislom, Shirley",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2264,New York,NY,10,,,Abboy,Cook-Mack,"Cook-Mack, Abboy",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2265,New York,NY,10,,,Alan S.,Fintz,"Fintz, Alan S.",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2266,New York,NY,10,H6NY10085,,Roger,Green,"Green, Roger",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2267,New York,NY,10,,,Hakeem,Jeffries,"Jeffries, Hakeem",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2268,New York,NY,10,H6NY11109,,Chris,Owens,"Owens, Chris",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2269,New York,NY,10,H6NY10093,,Kevin,Powell,"Powell, Kevin",,W(DEM),1,0.00243551961811052%,,,,,,,,,
2270,New York,NY,10,,,,,,Party Votes:,DEM,41059,,,,,,,,,,
2271,New York,NY,10,H6NY10101,,Jonathan H. ,Anderson,"Anderson, Jonathan H. ",,REP,Unopposed,,,,4666,5.95859884812341%,,,,,
2272,New York,NY,10,H0NY11037,,Ernest ,Johnson,"Johnson, Ernest ",,CRV,Unopposed,,,,1470,1.87722681241779%,,,,,
2273,New York,NY,10,,,,,,District Votes:,,41059,,,,78307,,,,,,
2274,New York,NY,11,H4NY11138,,Yvette D. ,Clarke,"Clarke, Yvette D. ",,DEM,15711,30.6281191515908%,,,75520,76.9811013027257%,,,88334,90.043016452264%,
2275,New York,NY,11,H6NY11117,,David S. ,Yassky,"Yassky, David S. ",,DEM,13928,27.1522145976294%,,,,,,,,,
2276,New York,NY,11,H4NY11112,,Carl,Andrews,"Andrews, Carl",,DEM,11685,22.7795539613225%,,,,,,,,,
2277,New York,NY,11,H6NY11109,,Chris,Owens,"Owens, Chris",,DEM,9971,19.438162819713%,,,,,,,,,
2278,New York,NY,11,H6NY11117,,David S. ,Yassky,"Yassky, David S. ",,W(DEM),1,0.00194946974422957%,,,,,,,,,
2279,New York,NY,11,,,,,,Party Votes:,DEM,51296,,,,,,,,,,
2280,New York,NY,11,H4NY11138,,Yvette D. ,Clarke,"Clarke, Yvette D. ",,WF,,,,,12814,13.0619151495382%,,,88334,90.043016452264%,
2281,New York,NY,11,H6NY11141,,Elon ,Harpaz,"Harpaz, Elon ",,WF,Unopposed,,,,,,,,,,
2282,New York,NY,11,H6NY11125,,Stephen,Finger,"Finger, Stephen",,REP,Unopposed,,,,6776,6.90709669527635%,,,7447,7.59107867321767%,
2283,New York,NY,11,H6NY11125,,Stephen,Finger,"Finger, Stephen",,LBT,,,,,671,0.683981977941326%,,,,,
2284,New York,NY,11,H6NY11133,,Marianna,Blume,"Blume, Marianna",,CRV,Unopposed,,,,1325,1.35063505331186%,,,,,
2285,New York,NY,11,H6NY11166,,Ollie M.,McClean,"McClean, Ollie M.",,FRE,,,,,996,1.0152698212065%,,,,,
2286,New York,NY,11,,,,,,District Votes:,,51296,,,,98102,,,,,,
2287,New York,NY,12,H2NY00010,(I),Nydia M. ,Velazquez,"Velazquez, Nydia M. ",,DEM,Unopposed,,,,55674,79.5013494409459%,,,62847,89.7442488112068%,
2288,New York,NY,12,H2NY00010,(I),Nydia M. ,Velazquez,"Velazquez, Nydia M. ",,WF,Unopposed,,,,7173,10.2428993702609%,,,62847,89.7442488112068%,
2289,New York,NY,12 ,H6NY12115,,Allan E.,Romaguera,"Romaguera, Allan E.",,REP,Unopposed,,,,6143,8.77208013822845%,,,7182,10.2557511887932%,
2290,New York,NY,12 ,H6NY12115,,Allan E.,Romaguera,"Romaguera, Allan E.",,CRV,Unopposed,,,,1039,1.48367105056477%,,,7182,10.2557511887932%,
2291,New York,NY,12,,,,,,District Votes:,,,,,,70029,,,,,,
2292,New York,NY,13,H8NY13028,(I),Vito,Fossella,"Fossella, Vito",,REP,Unopposed,,,,49818,47.6886995644474%,,,59334,56.7979706121668%,
2293,New York,NY,13,H8NY13028,(I),Vito,Fossella,"Fossella, Vito",,CRV,Unopposed,,,,5849,5.59900445125162%,,,59334,56.7979706121668%,
2294,New York,NY,13,H8NY13028,(I),Vito,Fossella,"Fossella, Vito",,IDP,241,59.3596059113301%,,,3667,3.51026659646772%,,,59334,56.7979706121668%,
2295,New York,NY,13,H6NY13089,,Anita ,Lerman,"Lerman, Anita ",,IDP,163,40.1477832512315%,,,,,,,,,
2296,New York,NY,13,,,,Gentile,Gentile,,W(IDP),1,0.246305418719212%,,,,,,,,,
2297,New York,NY,13,H6NY13071,,Stephen,Harrison,"Harrison, Stephen",,W(IDP),1,0.246305418719212%,,,,,,,,,
2298,New York,NY,13,,,,,,Party Votes:,IDP,406,,,,,,,,,,
2299,New York,NY,13,H6NY13071,,Stephen A. ,Harrison,"Harrison, Stephen A. ",,DEM,Unopposed,,,,42229,40.4240654764754%,,,45131,43.2020293878333%,
2300,New York,NY,13,H6NY13071,,Stephen A. ,Harrison,"Harrison, Stephen A. ",,WF,Unopposed,,,,2902,2.77796391135787%,,,45131,43.2020293878333%,
2301,New York,NY,13,,,,,,District Votes:,,406,,,,104465,,,,,,
2302,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",,DEM,Unopposed,,,,107095,75.6582433186625%,,,119582,84.4797988004324%,
2303,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",,WF,Unopposed,,,,8100,5.72231916411753%,,,119582,84.4797988004324%,
2304,New York,NY,14,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",,IDP,Unopposed,,,,4387,3.0992363176523%,,,119582,84.4797988004324%,
2305,New York,NY,14,H6NY14236,,Danniel,Maio,"Maio, Danniel",,REP,Unopposed,,,,21969,15.5202011995676%,,,,,
2306,New York,NY,14,,,,,,District Votes:,,,,,,141551,,,,,,
2307,New York,NY,15,H6NY19029 ,(I),Charles B. ,Rangel,"Rangel, Charles B. ",,DEM,Unopposed,,,,93857,84.9323125927535%,,,103916,94.0348210084338%,
2308,New York,NY,15,H6NY19029 ,(I),Charles B. ,Rangel,"Rangel, Charles B. ",,WF,Unopposed,,,,10059,9.10250841568031%,,,103916,94.0348210084338%,
